name,addresses_road_name,addresses_start_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,phone_number,secondary_filters_name,longitude,latitude,tipo_centro
Institut Josep Serrat i Bonastre,C Marquès de Santa Ana,4.0,27.0,el Putxet i el Farró,5.0,Sarrià-Sant Gervasi,8023.0,932174142,Formació professional,41.40652550464127,2.148111979836685,reglat
Facultat de Ciències Econòmiques i Socials - UIC,Immaculada,22.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8017.0,932541800,Universitats,41.406033260654574,2.123231960089889,reglat
Escola Parc de la Ciutadella,Pg Circumval.lació,5.0,4.0,"Sant Pere, Santa Caterina i la Ribera",1.0,Ciutat Vella,8003.0,933195847,Ensenyament infantil (3-6 anys),41.386869080055405,2.1899728376135026,reglat
Escola Parc de la Ciutadella,Pg Circumval.lació,5.0,4.0,"Sant Pere, Santa Caterina i la Ribera",1.0,Ciutat Vella,8003.0,933195847,Educació primària,41.386869080055405,2.1899728376135026,reglat
Escola Superior d'Empresarials i Relacions Públiques,Girona,24.0,7.0,la Dreta de l'Eixample,2.0,Eixample,8010.0,932449410,Formació professional,41.39193366824314,2.175188257512289,reglat
Escola Superior d'Empresarials i Relacions Públiques,Girona,24.0,7.0,la Dreta de l'Eixample,2.0,Eixample,8010.0,932449410,Universitats,41.39193366824314,2.175188257512289,reglat
Escola Els Porxos,Pl Eduard Torroja,12.0,72.0,Sant Martí de Provençals,10.0,Sant Martí,8020.0,933071232,Ensenyament infantil (3-6 anys),41.41476038224248,2.1983198941026654,reglat
Escola Els Porxos,Pl Eduard Torroja,12.0,72.0,Sant Martí de Provençals,10.0,Sant Martí,8020.0,933071232,Educació primària,41.41476038224248,2.1983198941026654,reglat
Centre Educatiu Asunción de Nuestra Señora,Rbla Poblenou,94.0,68.0,el Poblenou,10.0,Sant Martí,8005.0,933000931,Ensenyament infantil (3-6 anys),41.40220115929684,2.2000060038823097,reglat
Centre Educatiu Asunción de Nuestra Señora,Rbla Poblenou,94.0,68.0,el Poblenou,10.0,Sant Martí,8005.0,933000931,Educació primària,41.40220115929684,2.2000060038823097,reglat
Centre Educatiu Asunción de Nuestra Señora,Rbla Poblenou,94.0,68.0,el Poblenou,10.0,Sant Martí,8005.0,933000931,Educació secundària,41.40220115929684,2.2000060038823097,reglat
Institut Quatre Cantons,Camí Antic de València,35.0,68.0,el Poblenou,10.0,Sant Martí,8005.0,933037670,Educació secundària,41.40462557967737,2.200693579080881,reglat
Centre Educatiu La Salle Comtal,C Amadeu Vives,6.0,4.0,"Sant Pere, Santa Caterina i la Ribera",1.0,Ciutat Vella,8003.0,932682033,Ensenyament infantil (3-6 anys),41.38798645267699,2.175238245379301,reglat
Centre Educatiu La Salle Comtal,C Amadeu Vives,6.0,4.0,"Sant Pere, Santa Caterina i la Ribera",1.0,Ciutat Vella,8003.0,932682033,Educació primària,41.38798645267699,2.175238245379301,reglat
Centre Educatiu La Salle Comtal,C Amadeu Vives,6.0,4.0,"Sant Pere, Santa Caterina i la Ribera",1.0,Ciutat Vella,8003.0,932682033,Educació secundària,41.38798645267699,2.175238245379301,reglat
Institut Escola Sicília,C Sicília,249.0,6.0,la Sagrada Família,2.0,Eixample,8025.0,93 457 88 48,Ensenyament infantil (3-6 anys),41.40295641282609,2.1715275972661776,reglat
Institut Escola Sicília,C Sicília,249.0,6.0,la Sagrada Família,2.0,Eixample,8025.0,93 457 88 48,Educació primària,41.40295641282609,2.1715275972661776,reglat
Institut Escola Sicília,C Sicília,249.0,6.0,la Sagrada Família,2.0,Eixample,8025.0,93 457 88 48,Educació secundària,41.40295641282609,2.1715275972661776,reglat
Centre Educatiu Santa Maria dels Apòstols,Rbla Prim,146.0,70.0,el Besòs i el Maresme,10.0,Sant Martí,8019.0,933149011,Educació primària,41.41833150293345,2.210645258219172,reglat
Centre Educatiu Santa Maria dels Apòstols,Rbla Prim,146.0,70.0,el Besòs i el Maresme,10.0,Sant Martí,8019.0,933149011,Educació secundària,41.41833150293345,2.210645258219172,reglat
Centre Educatiu Santa Maria dels Apòstols,Rbla Prim,146.0,70.0,el Besòs i el Maresme,10.0,Sant Martí,8019.0,933149011,Formació professional,41.41833150293345,2.210645258219172,reglat
Centre Educatiu Jesuïtes del Clot,C València,680.0,65.0,el Clot,10.0,Sant Martí,8027.0,933 525 052,Ensenyament infantil (3-6 anys),41.41312603124579,2.1907053886762484,reglat
Centre Educatiu Jesuïtes del Clot,C València,680.0,65.0,el Clot,10.0,Sant Martí,8027.0,933 525 052,Adults,41.41312603124579,2.1907053886762484,reglat
Centre Educatiu Jesuïtes del Clot,C València,680.0,65.0,el Clot,10.0,Sant Martí,8027.0,933 525 052,Educació primària,41.41312603124579,2.1907053886762484,reglat
Centre Educatiu Jesuïtes del Clot,C València,680.0,65.0,el Clot,10.0,Sant Martí,8027.0,933 525 052,Educació secundària,41.41312603124579,2.1907053886762484,reglat
Centre Educatiu Jesuïtes del Clot,C València,680.0,65.0,el Clot,10.0,Sant Martí,8027.0,933 525 052,Formació professional,41.41312603124579,2.1907053886762484,reglat
Institut Robòtica i Informàtica Industrial,C Llorens i Artigas,4.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,93 401 57 51,Universitats,41.38284004736482,2.1160339544499878,reglat
Centre Educatiu Barcelona Vitae Les Corts,C Pintor Ribalta,2.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,687 837 036,Formació professional,41.37876060351543,2.115086703291677,reglat
Àrea Informació,Jordi Girona,1.0,21.0,Pedralbes,4.0,Les Corts,8034.0,934017396,Universitats,41.38790151896208,2.1146704334958524,reglat
"Trémolo, Formació Musical",C Vallirana,79.0,27.0,el Putxet i el Farró,5.0,Sarrià-Sant Gervasi,8006.0,932371379,Música,41.40533595627382,2.145832103145853,reglat
Fundació Salut i Envelliment UAB,C Sant Antoni Maria Claret,171.0,35.0,el Guinardó,7.0,Horta-Guinardó,8041.0,934335030,Universitats,41.41379174747705,2.176910232352591,reglat
Institut Pedralbes,Av Esplugues,40.0,21.0,Pedralbes,4.0,Les Corts,8034.0,932033332,Educació secundària,41.38638084973198,2.1058139935837232,reglat
Institut Pedralbes,Av Esplugues,40.0,21.0,Pedralbes,4.0,Les Corts,8034.0,932033332,Formació professional,41.38638084973198,2.1058139935837232,reglat
Institut La Sagrera Sant Andreu,Carrer de Fernando Pessoa,10.0,60.0,Sant Andreu,9.0,Sant Andreu,8030.0,93 820 56 93,Educació secundària,41.43921392279108,2.193324471337654,reglat
Escola dels Encants,C Consell de Cent,558.0,6.0,la Sagrada Família,2.0,Eixample,8013.0,932317333,Ensenyament infantil (3-6 anys),41.40400714132261,2.183081032848622,reglat
Escola dels Encants,C Consell de Cent,558.0,6.0,la Sagrada Família,2.0,Eixample,8013.0,932317333,Educació primària,41.40400714132261,2.183081032848622,reglat
Facultat de Ciències de la Terra - UB,C Martí i Franquès,2.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,934021336,Universitats,41.38437037725497,2.1197216758551365,reglat
Escola de Música Musics'Son,C Sol,8.0,31.0,la Vila de Gràcia,6.0,Gràcia,8012.0,608205502,Música,41.40211323565377,2.155753276829023,reglat
Centre de Tecnologies i Aplicacions del Llenguatge i la Parla,Jordi Girona,1.0,21.0,Pedralbes,4.0,Les Corts,8034.0,93 401 64 33,Universitats,41.38790151896208,2.1146704334958524,reglat
Escola Víctor Català,C Font de Canyelles,35.0,52.0,la Prosperitat,8.0,Nou Barris,8016.0,933590946,Ensenyament infantil (3-6 anys),41.43943539520372,2.176865748121006,reglat
Escola Víctor Català,C Font de Canyelles,35.0,52.0,la Prosperitat,8.0,Nou Barris,8016.0,933590946,Educació primària,41.43943539520372,2.176865748121006,reglat
Centre Educatiu Virolai,C Ceuta,16.0,37.0,el Carmel,7.0,Horta-Guinardó,8032.0,932846343,Ensenyament infantil (0-3 anys),41.41785879011815,2.1525177085636917,reglat
Centre Educatiu Virolai,C Ceuta,16.0,37.0,el Carmel,7.0,Horta-Guinardó,8032.0,932846343,Ensenyament infantil (3-6 anys),41.41785879011815,2.1525177085636917,reglat
Centre Educatiu Virolai,C Ceuta,16.0,37.0,el Carmel,7.0,Horta-Guinardó,8032.0,932846343,Educació primària,41.41785879011815,2.1525177085636917,reglat
Centre Educatiu Virolai,C Ceuta,16.0,37.0,el Carmel,7.0,Horta-Guinardó,8032.0,932846343,Educació secundària,41.41785879011815,2.1525177085636917,reglat
Centre Educatiu Virolai,C Ceuta,16.0,37.0,el Carmel,7.0,Horta-Guinardó,8032.0,932846343,Formació professional,41.41785879011815,2.1525177085636917,reglat
Centre Educatiu Centre Català Comercial,C Escòcia,130.0,44.0,Vilapicina i la Torre Llobeta,8.0,Nou Barris,8016.0,933525658,Formació professional,41.42881245670496,2.1768330194861587,reglat
Centre de Tecnologies Avançades en Química Fina i Síntesi Assimètrica,C Josep Samitier,1.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,93 403 47 08,Universitats,41.382649395415946,2.1145343363203266,reglat
Centre de Recerca en Economia Financera,C Ramon Trias Fargas,25.0,67.0,la Vila Olímpica del Poblenou,10.0,Sant Martí,8005.0,93 542 16 19,Universitats,41.38924681822701,2.190983335170805,reglat
Centre d'Estudis de Risc Tecnològic,Av Diagonal,647.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,93 401 66 75,Universitats,41.38489994951897,2.115249564660417,reglat
Centre d'Integritat Estructural i Fiabilitat de Materials,Av Diagonal,647.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,93 401 67 01,Universitats,41.38466042213047,2.115170778876513,reglat
Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - UPC,Av Diagonal,647.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,934017155,Universitats,41.38489994951897,2.115249564660417,reglat
Institut Tècniques Energètiques,Av Diagonal,647.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,93 401 18 72,Universitats,41.38423831335687,2.115331979222668,reglat
Servei de Recerca,Pl Mercè,9999.0,2.0,el Barri Gòtic,1.0,Ciutat Vella,8002.0,93 542 21 40,Universitats,41.37913743201389,2.1795062460893457,reglat
Universitat de Barcelona Trampolí Tecnològic,C Baldiri Reixac,4.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,934039900,Universitats,41.38186963690709,2.116458918258774,reglat
Institut XXV Olimpíada,C Dàlia,2.0,14.0,la Font de la Guatlla,3.0,Sants-Montjuïc,8004.0,932890630,Educació secundària,41.37011288396194,2.148834590166746,reglat
Parc de Recerca i Innovació de la Universitat Politècnica de Catalunya,C Jordi Girona,31.0,21.0,Pedralbes,4.0,Les Corts,8034.0,934137739,Universitats,41.38715938661021,2.112170729434784,reglat
Escola de Música Accent,C Castillejos,265.0,6.0,la Sagrada Família,2.0,Eixample,8013.0,934567792,Música,41.40639319349842,2.17833277147071,reglat
Institut Joan d'Àustria,C Selva de Mar,211.0,72.0,Sant Martí de Provençals,10.0,Sant Martí,8020.0,933073402,Educació secundària,41.41592948460128,2.198888496942657,reglat
Institut Joan d'Àustria,C Selva de Mar,211.0,72.0,Sant Martí de Provençals,10.0,Sant Martí,8020.0,933073402,Formació professional,41.41592948460128,2.198888496942657,reglat
Escola de Polítiques Socials i Urbanes,Pg Urrutia,17.0,47.0,Can Peguera,8.0,Nou Barris,8042.0,934076203,Universitats,41.43634697822765,2.1649198810016106,reglat
Centre Educatiu Colomer,C Leiva,17.0,15.0,Hostafrancs,3.0,Sants-Montjuïc,8014.0,932989495,Formació professional,41.3738740636486,2.142231847171299,reglat
Observatori del Tibet i l'Àsia Central,Lluís Solé i Sabarís,1.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,934 037 821,Universitats,41.38549197752809,2.119168154034765,reglat
Centre Educatiu Decroly,C Vendrell,1.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,934175271,Ensenyament infantil (0-3 anys),41.41064924510799,2.133711244580684,reglat
Centre Educatiu Decroly,C Vendrell,1.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,934175271,Ensenyament infantil (3-6 anys),41.41064924510799,2.133711244580684,reglat
Centre Educatiu Decroly,C Vendrell,1.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,934175271,Educació primària,41.41064924510799,2.133711244580684,reglat
Centre Educatiu FEP Mare Alfonsa Cavín,Av Rasos de Peguera,57.0,55.0,Ciutat Meridiana,8.0,Nou Barris,8033.0,933594996,Ensenyament infantil (3-6 anys),41.46048628256781,2.1751537897804525,reglat
Centre Educatiu FEP Mare Alfonsa Cavín,Av Rasos de Peguera,57.0,55.0,Ciutat Meridiana,8.0,Nou Barris,8033.0,933594996,Educació primària,41.46048628256781,2.1751537897804525,reglat
Centre Educatiu FEP Mare Alfonsa Cavín,Av Rasos de Peguera,57.0,55.0,Ciutat Meridiana,8.0,Nou Barris,8033.0,933594996,Educació secundària,41.46048628256781,2.1751537897804525,reglat
Centre Educatiu Lloret,C Sants,99.0,18.0,Sants,3.0,Sants-Montjuïc,8014.0,933329943,Ensenyament infantil (0-3 anys),41.375324368565366,2.135681179303301,reglat
Centre Educatiu Lloret,C Sants,99.0,18.0,Sants,3.0,Sants-Montjuïc,8014.0,933329943,Ensenyament infantil (3-6 anys),41.375324368565366,2.135681179303301,reglat
Centre Educatiu Lloret,C Sants,99.0,18.0,Sants,3.0,Sants-Montjuïc,8014.0,933329943,Educació primària,41.375324368565366,2.135681179303301,reglat
Centre Educatiu Jesús Maria Claudina Thévenet *Rambla  Caçador,Rbla Caçador,6.0,48.0,la Guineueta,8.0,Nou Barris,8042.0,934270125,Ensenyament infantil (3-6 anys),41.44079496151501,2.16767090338222,reglat
Centre Educatiu Jesús Maria Claudina Thévenet *Rambla  Caçador,Rbla Caçador,6.0,48.0,la Guineueta,8.0,Nou Barris,8042.0,934270125,Educació primària,41.44079496151501,2.16767090338222,reglat
Centre Educatiu Jesús Maria Claudina Thévenet *Rambla  Caçador,Rbla Caçador,6.0,48.0,la Guineueta,8.0,Nou Barris,8042.0,934270125,Educació secundària,41.44079496151501,2.16767090338222,reglat
Seminari Interdisciplinar 'Mujeres y Sociedad',C Montalegre,6.0,1.0,el Raval,1.0,Ciutat Vella,8001.0,934037727,Universitats,41.38403193047776,2.167331566974877,reglat
Centre de Recerca en Salut Internacional de Barcelona,C Rosselló,132.0,8.0,l'Antiga Esquerra de l'Eixample,2.0,Eixample,8036.0,932275706,Universitats,41.39013324147976,2.1532867495245505,reglat
Centre Educatiu Thau,Av Esplugues,49.0,21.0,Pedralbes,4.0,Les Corts,8034.0,932030154,Ensenyament infantil (3-6 anys),41.38764005512567,2.10528876791072,reglat
Centre Educatiu Thau,Av Esplugues,49.0,21.0,Pedralbes,4.0,Les Corts,8034.0,932030154,Educació primària,41.38764005512567,2.10528876791072,reglat
Centre Educatiu Thau,Av Esplugues,49.0,21.0,Pedralbes,4.0,Les Corts,8034.0,932030154,Educació secundària,41.38764005512567,2.10528876791072,reglat
Laboratori d’Electroquímica de Materials i del Medi Ambient,C Martí i Franquès,1.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,934 039 621,Universitats,41.38476479287836,2.117283075395298,reglat
Unitat de Recerca Institut Barraquer,C Laforja,88.0,26.0,Sant Gervasi - Galvany,5.0,Sarrià-Sant Gervasi,8021.0,93 414 67 98,Universitats,41.39738463256767,2.1462760581798173,reglat
Escola,Sor Eulàlia d'Anzizu,41.0,21.0,Pedralbes,4.0,Les Corts,8034.0,932803100,Universitats,41.39041020339857,2.11279079824562,reglat
Universitat Internacional de Catalunya,Immaculada,22.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8017.0,932541800,Universitats,41.406033260654574,2.123231960089889,reglat
Rectorat i Serveis Centrals,Claravall,1.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,936022200,Universitats,41.41187688269559,2.131008959069784,reglat
Escuela Superior Europea de Comercio,Av Francesc Cambó,10.0,4.0,"Sant Pere, Santa Caterina i la Ribera",1.0,Ciutat Vella,8003.0,933100111,Universitats,41.38542389747293,2.177197587197863,reglat
Centre Educatiu FEDAC-Horta,C Campoamor,49.0,43.0,Horta,7.0,Horta-Guinardó,8031.0,934275496,Ensenyament infantil (3-6 anys),41.43452514687176,2.1551992543615426,reglat
Centre Educatiu FEDAC-Horta,C Campoamor,49.0,43.0,Horta,7.0,Horta-Guinardó,8031.0,934275496,Educació primària,41.43452514687176,2.1551992543615426,reglat
Centre Educatiu FEDAC-Horta,C Campoamor,49.0,43.0,Horta,7.0,Horta-Guinardó,8031.0,934275496,Educació secundària,41.43452514687176,2.1551992543615426,reglat
Escola L'Arenal de Llevant,C Bac de Roda,33.0,68.0,el Poblenou,10.0,Sant Martí,8005.0,933071337,Ensenyament infantil (3-6 anys),41.40296309686819,2.209253322608713,reglat
Escola L'Arenal de Llevant,C Bac de Roda,33.0,68.0,el Poblenou,10.0,Sant Martí,8005.0,933071337,Educació primària,41.40296309686819,2.209253322608713,reglat
Institut d'Educació Secundària i Artística,Pl Margarida Xirgu,6.0,11.0,el Poble-sec,3.0,Sants-Montjuïc,8004.0,932273907,Educació secundària,41.37140342180358,2.157542746806441,reglat
Centre Educatiu Maristes La Immaculada,C València,370.0,7.0,la Dreta de l'Eixample,2.0,Eixample,8009.0,934582904,Ensenyament infantil (3-6 anys),41.39863993675948,2.172196729097524,reglat
Centre Educatiu Maristes La Immaculada,C València,370.0,7.0,la Dreta de l'Eixample,2.0,Eixample,8009.0,934582904,Educació primària,41.39863993675948,2.172196729097524,reglat
Centre Educatiu Maristes La Immaculada,C València,370.0,7.0,la Dreta de l'Eixample,2.0,Eixample,8009.0,934582904,Educació secundària,41.39863993675948,2.172196729097524,reglat
Centre Educatiu Maristes La Immaculada,C València,370.0,7.0,la Dreta de l'Eixample,2.0,Eixample,8009.0,934582904,Formació professional,41.39863993675948,2.172196729097524,reglat
Centre Educatiu Súnion,Av República Argentina,85.0,27.0,el Putxet i el Farró,5.0,Sarrià-Sant Gervasi,8023.0,934051224,Educació secundària,41.41062322568538,2.145631700292357,reglat
Institut Moisès Broggi,Carrer de Sant Quintí,32.0,64.0,el Camp de l'Arpa del Clot,10.0,Sant Martí,8041.0,934368903,Educació secundària,41.413421268120864,2.178326828046783,reglat
Institut Moisès Broggi,Carrer de Sant Quintí,32.0,64.0,el Camp de l'Arpa del Clot,10.0,Sant Martí,8041.0,934368903,Formació professional,41.413421268120864,2.178326828046783,reglat
Centre Educatiu Loreto - Abat Oliba,Av Pearson,22.0,21.0,Pedralbes,4.0,Les Corts,8034.0,932040816,Ensenyament infantil (0-3 anys),41.39363680080199,2.107304004598997,reglat
Centre Educatiu Loreto - Abat Oliba,Av Pearson,22.0,21.0,Pedralbes,4.0,Les Corts,8034.0,932040816,Ensenyament infantil (3-6 anys),41.39363680080199,2.107304004598997,reglat
Centre Educatiu Loreto - Abat Oliba,Av Pearson,22.0,21.0,Pedralbes,4.0,Les Corts,8034.0,932040816,Educació primària,41.39363680080199,2.107304004598997,reglat
Centre Educatiu Loreto - Abat Oliba,Av Pearson,22.0,21.0,Pedralbes,4.0,Les Corts,8034.0,932040816,Educació secundària,41.39363680080199,2.107304004598997,reglat
Centre Educatiu IPSI,C Comte Borrell,243.0,9.0,la Nova Esquerra de l'Eixample,2.0,Eixample,8029.0,934449000,Ensenyament infantil (3-6 anys),41.38686117014667,2.149917369654088,reglat
Centre Educatiu IPSI,C Comte Borrell,243.0,9.0,la Nova Esquerra de l'Eixample,2.0,Eixample,8029.0,934449000,Educació primària,41.38686117014667,2.149917369654088,reglat
Centre Educatiu IPSI,C Comte Borrell,243.0,9.0,la Nova Esquerra de l'Eixample,2.0,Eixample,8029.0,934449000,Educació secundària,41.38686117014667,2.149917369654088,reglat
Equip de Seguretat per a la Coordinació d'Emergències en Xarxes Telemàtiques,Jordi Girona,1.0,21.0,Pedralbes,4.0,Les Corts,8034.0,934015795,Universitats,41.38790151896208,2.1146704334958524,reglat
Universitat Abat Oliba CEU,C Bellesguard,30.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,932540900,Universitats,41.41035194077694,2.1268151064605028,reglat
Centre Educatiu Salesià de Sant Josep,C Rocafort,42.0,10.0,Sant Antoni,2.0,Eixample,8015.0,934231234,Ensenyament infantil (3-6 anys),41.37744098695092,2.155998402994959,reglat
Centre Educatiu Salesià de Sant Josep,C Rocafort,42.0,10.0,Sant Antoni,2.0,Eixample,8015.0,934231234,Educació primària,41.37744098695092,2.155998402994959,reglat
Centre Educatiu Salesià de Sant Josep,C Rocafort,42.0,10.0,Sant Antoni,2.0,Eixample,8015.0,934231234,Educació secundària,41.37744098695092,2.155998402994959,reglat
Facultat de Comunicació *Campus de la Comunicació-Poblenou - UPF,C Roc Boronat,138.0,66.0,el Parc i la Llacuna del Poblenou,10.0,Sant Martí,8018.0,935421463,Universitats,41.40383610308015,2.1933428895948404,reglat
Escola de Música Musicant,C Indústria,311.0,64.0,el Camp de l'Arpa del Clot,10.0,Sant Martí,8041.0,933406999,Música,41.41675751175242,2.183652519591849,reglat
Escola de Música Juan Pedro Carrero,C Carme,15.0,1.0,el Raval,1.0,Ciutat Vella,8001.0,933010718,Música,41.38250469332915,2.170807735012897,reglat
Escola Universitària Formàtic Barcelona,Pg Gràcia,71.0,7.0,la Dreta de l'Eixample,2.0,Eixample,8008.0,932156800,Formació professional,41.39352914679206,2.1627526891917705,reglat
Escola Universitària Formàtic Barcelona,Pg Gràcia,71.0,7.0,la Dreta de l'Eixample,2.0,Eixample,8008.0,932156800,Universitats,41.39352914679206,2.1627526891917705,reglat
Escola de Música Allegretto - Gràcia,C Pi i Margall,23.0,32.0,el Camp d'en Grassot i Gràcia Nova,6.0,Gràcia,8024.0,932108883,Música,41.40764303949543,2.1633766587038155,reglat
Centre Educatiu Urgell,C Comte d'Urgell,133.0,9.0,la Nova Esquerra de l'Eixample,2.0,Eixample,8036.0,934530299,Ensenyament infantil (3-6 anys),41.38606409723271,2.153147381263221,reglat
Centre Educatiu Urgell,C Comte d'Urgell,133.0,9.0,la Nova Esquerra de l'Eixample,2.0,Eixample,8036.0,934530299,Educació primària,41.38606409723271,2.153147381263221,reglat
Centre Educatiu Urgell,C Comte d'Urgell,133.0,9.0,la Nova Esquerra de l'Eixample,2.0,Eixample,8036.0,934530299,Educació secundària,41.38606409723271,2.153147381263221,reglat
IQS School of Engineering - URL,Via Augusta,390.0,23.0,Sarrià,5.0,Sarrià-Sant Gervasi,8017.0,932 672 024,Universitats,41.40379591152728,2.1194605457742592,reglat
AF Centre d'Estudis,C Fontanella,19.0,7.0,la Dreta de l'Eixample,2.0,Eixample,8010.0,933189335,Formació professional,41.38829698856082,2.1724489516070866,reglat
Artmusic Escola de Música i Dansa,C Rocafort,79.0,9.0,la Nova Esquerra de l'Eixample,2.0,Eixample,8015.0,934236885,Música,41.37886075129567,2.153592988925036,reglat
Facultat de Ciències de la Comunicació - UIC,C Immaculada,22.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8017.0,932541800,Universitats,41.406033260654574,2.123231960089889,reglat
Centre de Formació Professional Pejoan,C Rosselló,303.0,7.0,la Dreta de l'Eixample,2.0,Eixample,8037.0,932074261,Formació professional,41.39905344965265,2.1647388815799173,reglat
Programa de Coeducació,C Sant Antoni Maria Claret,171.0,35.0,el Guinardó,7.0,Horta-Guinardó,8025.0,93 581 13 84,Universitats,41.41379174747705,2.176910232352591,reglat
Centre Educatiu Euroaula,Aragó,208.0,8.0,l'Antiga Esquerra de l'Eixample,2.0,Eixample,8011.0,934510306,Formació professional,41.38769707709447,2.1591812849139447,reglat
Centre Educatiu Euroaula,Aragó,208.0,8.0,l'Antiga Esquerra de l'Eixample,2.0,Eixample,8011.0,934510306,Universitats,41.38769707709447,2.1591812849139447,reglat
Centre Educatiu  English School Barcelona,C Montornès,37.0,28.0,Vallcarca i els Penitents,6.0,Gràcia,8023.0,932 138 864,Ensenyament infantil (3-6 anys),41.4186727574625,2.1429786867442,reglat
Centre Educatiu  English School Barcelona,C Montornès,37.0,28.0,Vallcarca i els Penitents,6.0,Gràcia,8023.0,932 138 864,Educació primària,41.4186727574625,2.1429786867442,reglat
Centre Educatiu  English School Barcelona,C Montornès,37.0,28.0,Vallcarca i els Penitents,6.0,Gràcia,8023.0,932 138 864,Educació secundària,41.4186727574625,2.1429786867442,reglat
Unitat Docent Hospital Universitari de la Santa Creu i Sant Pau,C Sant Antoni Maria Claret,167.0,35.0,el Guinardó,7.0,Horta-Guinardó,8025.0,935868981,Universitats,41.41241647123583,2.1757600481895056,reglat
Escola Politècnica Superior d'Edificació de Barcelona - UPC,Av Doctor Marañón,44.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,934016300,Sales d'estudi,41.383756336159095,2.1127595762315243,reglat
Escola Politècnica Superior d'Edificació de Barcelona - UPC,Av Doctor Marañón,44.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,934016300,Universitats,41.383756336159095,2.1127595762315243,reglat
Centre de Comunicacions Avançades de Banda Ampla,C Jordi Girona,1.0,21.0,Pedralbes,4.0,Les Corts,8034.0,934016434,Universitats,41.38959072976704,2.115594320152307,reglat
Centre de Desenvolupament Acústic,Pg Bonanova,8.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,932902427,Universitats,41.40624012732789,2.132487589410652,reglat
Centre de Llenguatge i Computació,C Adolf Florensa,8.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,93 403 45 58,Universitats,41.38226329588716,2.1155478041707734,reglat
Institut de Recerca de la Biodiversitat,Av Diagonal,645.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,934 035 247,Universitats,41.38537847387165,2.1170443890573285,reglat
Institut de Biomedicina,Av Diagonal,645.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,,Universitats,41.38537847387165,2.1170443890573285,reglat
Centre Educatiu Canigó,C Císter,23.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,932110217,Ensenyament infantil (0-3 anys),41.41106664518731,2.133160920304646,reglat
Centre Educatiu Canigó,C Císter,23.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,932110217,Ensenyament infantil (3-6 anys),41.41106664518731,2.133160920304646,reglat
Centre Educatiu Canigó,C Císter,23.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,932110217,Educació primària,41.41106664518731,2.133160920304646,reglat
Centre Educatiu Canigó,C Císter,23.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,932110217,Educació secundària,41.41106664518731,2.133160920304646,reglat
Grup d'Estudi i Conservació dels Mamifers Marins,Baldiri Reixac,4.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,934034556,Universitats,41.38186963690709,2.116458918258774,reglat
Escola de Música l'Antàrtida,C Monterols,10.0,23.0,Sarrià,5.0,Sarrià-Sant Gervasi,8034.0,932051939,Música,41.39675080908336,2.12165578501031,reglat
Centre Educatiu Maria Auxiliadora,C Sepúlveda,67.0,10.0,Sant Antoni,2.0,Eixample,8015.0,933257712,Educació primària,41.378500237499885,2.156045542288389,reglat
